Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
48,Naive Prober: 0.1,2.36854477612,0.5125111940298508,51.0,0.15425,0.23552238805970147,0.27698880597014913,0.2948097014925373,0.19267910447761202,0.2193990404,0.848953464011,0.220216729076,0.848520237673
49,Once Bitten,2.35962686567,0.5473694029850746,47.0,0.14525,0.23498320895522384,0.31238619402985085,0.2996884328358209,0.1529421641791045,0.660937435995,0.76328284675,0.279758249358,0.500431091679
50,Anti Tit For Tat,2.35380597015,0.5338190298507463,59.0,0.14975,0.33055597014925375,0.2032630597014926,0.22421082089552236,0.2419701492537314,0.846295523948,0.150067714654,0.847895251732,0.149274491482
51,Joss: 0.9,2.35197761194,0.515990671641791,48.0,0.16425,0.23455037313432844,0.28144029850746266,0.2921305970149254,0.1918787313432835,0.22020473828,0.849087991745,0.220900383176,0.851175444055
52,Bully,2.34059701493,0.5394309701492538,56.0,0.84,0.33079850746268663,0.20863246268656715,0.22260634328358217,0.23796268656716407,0.850468276292,0.150902206387,0.848553339746,0.151515643745
53,PSO Gambler Mem1,2.32399253731,0.5329402985074627,48.5,0.1515,0.2990522388059701,0.23388805970149257,0.23850746268656717,0.22855223880597025,0.149751302884,0.487695453928,0.84856347259,0.76566832202
54,"Feld: 1.0, 0.5, 200",2.32268656716,0.5392332089552239,46.0,0.147,0.2512276119402985,0.28800559701492534,0.2773264925373134,0.18344029850746268,0.273517200729,0.849623812161,0.262588855882,0.847240226805
55,"ZD-Extort-2: 0.1111111111111111, 0.5",2.31485074627,0.5273600746268656,48.0,0.143,0.2829682835820896,0.2443917910447761,0.24734888059701504,0.22529104477611936,0.229673892228,0.500237244288,0.614014103914,0.847755723735
56,Stalker: D,2.31182835821,0.5696473880597015,63.0,0.15125,0.3061455223880597,0.26350186567164186,0.2378022388059701,0.19255037313432835,0.734736445977,0.577788061819,0.479474132792,0.364313033339
57,Winner12,2.28929104478,0.5583190298507462,49.0,0.1565,0.28934141791044765,0.26897761194029846,0.24502798507462686,0.19665298507462695,0.150131643609,0.845855950672,0.84340101604,0.405154936117
58,Adaptive Pavlov 2011,2.28455223881,0.553089552238806,48.0,0.15425,0.228615671641791,0.32447388059701493,0.2873917910447761,0.15951865671641793,0.54967309376,0.813668736287,0.276772244731,0.681362860243
59,PSO Gambler 1_1_1,2.26962686567,0.5455298507462687,45.0,0.15275,0.2969477611940299,0.24858208955223876,0.23110634328358207,0.22336380597014924,0.149636582274,0.542580919232,0.850505481822,0.765132760116
60,Retaliate 2: 0.08,2.26305970149,0.628598880597015,32.0,0.14875,0.2982481343283581,0.33035074626865674,0.24809328358208962,0.12330783582089548,0.740050180645,0.824861676851,0.37193122799,0.454847778839
61,"Stein and Rapoport: 0.05: ('D', 'D')",2.25444029851,0.581445895522388,36.0,0.15675,0.262214552238806,0.31923134328358216,0.2650261194029851,0.1535279850746268,0.452740578665,0.842862881948,0.267738563696,0.800733906817
62,Meta Majority Long Memory: 95 players,2.23921641791,0.5754925373134329,44.0,0.151,0.24311567164179101,0.3323768656716419,0.2708414179104477,0.15366604477611936,0.457919075749,0.852203036406,0.310991625669,0.84622000171
63,Hard Go By Majority: 10,2.22791044776,0.5526865671641791,43.0,0.85275,0.20081902985074634,0.35186753731343273,0.29408022388059696,0.15323320895522383,0.590427311115,0.765621776088,0.322163689314,0.521941792828
64,EvolvedLookerUp2_2_2,2.21402985075,0.590634328358209,47.0,0.1585,0.2973843283582089,0.29325,0.22933022388059698,0.18003544776119404,0.551431987918,0.696651750256,0.669160637983,0.381126758868
65,Hard Go By Majority: 20,2.21100746269,0.5517742537313433,43.5,0.84375,0.1957089552238806,0.35606529850746277,0.29475,0.15347574626865673,0.602505092337,0.753660231207,0.324682826159,0.502608003456
66,Hard Go By Majority: 40,2.18906716418,0.5597555970149254,43.5,0.84675,0.19855410447761185,0.36120149253731354,0.28636380597014915,0.15388059701492537,0.61509212254,0.748425892731,0.331707868857,0.504248962904
67,Evolved FSM 16 Noise 05,2.17578358209,0.6332705223880597,37.0,0.152,0.31827985074626863,0.3149906716417911,0.213285447761194,0.15344402985074615,0.651024344624,0.8004705048,0.350690557695,0.610722694173
68,SolutionB5,2.15664179104,0.5777835820895523,39.0,0.851,0.25148507462686565,0.3262985074626867,0.2453526119402984,0.17686380597014922,0.394012700313,0.850770683745,0.204764241414,0.847207266231
69,Thumper,2.13410447761,0.5908731343283582,35.5,0.1535,0.2455876865671643,0.3452854477611939,0.24844962686567168,0.16067723880597012,0.461977969989,0.848668242723,0.2479595191,0.847366137211
70,Hard Go By Majority,2.11944029851,0.5775820895522388,41.0,0.84475,0.20647761194029854,0.37110447761194026,0.2729141791044777,0.14950373134328357,0.632000704542,0.753065007668,0.342458562799,0.52341533641
71,Inverse,2.10805970149,0.6105820895522388,33.5,0.15575,0.2638824626865672,0.34669962686567163,0.22930970149253732,0.1601082089552238,0.43426285219,0.849454190749,0.340748612905,0.848783027087
72,Forgetful Fool Me Once: 0.05,2.07981343284,0.6519179104477612,31.5,0.158,0.3022257462686567,0.3496921641791044,0.20755223880597007,0.14052985074626864,0.752030375078,0.794194019671,0.335241215416,0.594644949273
73,Level Punisher,2.07526119403,0.664839552238806,27.0,0.14625,0.295625,0.3692145522388058,0.2169067164179106,0.11825373134328356,0.74922967227,0.799161446447,0.441664930751,0.555313085295
74,Meta Hunter: 6 players,2.05026119403,0.687134328358209,27.0,0.1545,0.3509869402985073,0.3361473880597015,0.171705223880597,0.14116044776119407,0.776322273369,0.765288036874,0.522280893491,0.495813946854
75,Fortress3,2.00570895522,0.6790876865671642,23.0,0.85425,0.3519925373134327,0.32709514925373145,0.15753171641791044,0.16338059701492538,0.806652956277,0.634846141814,0.413463871393,0.769769210008
76,"ZD-Extort-4: 0.23529411764705882, 0.25, 1",1.97063432836,0.6517966417910448,30.0,0.14725,0.2930298507462687,0.35876679104477605,0.1866660447761193,0.1615373134328359,0.396861476888,0.848941790061,0.522602263509,0.850678836698
77,Shubik,1.95235074627,0.7006958955223881,27.0,0.145,0.3030597014925373,0.3976361940298509,0.18801119402985067,0.11129291044776121,0.701293940664,0.848988110044,0.462082389103,0.850912680335
78,Adaptive,1.92496268657,0.6851268656716418,26.0,0.16275,0.3173078358208955,0.3678190298507463,0.16476865671641797,0.15010447761194035,0.577571749553,0.812420522211,0.746294072397,0.545200295616
79,TF2,1.88940298507,0.6925,26.0,0.1425,0.30166044776119416,0.3908395522388058,0.1683582089552239,0.13914179104477611,0.590313793375,0.805296384033,0.540139600388,0.828872702898
80,EvolvedLookerUp1_1_1,1.85526119403,0.7158992537313433,24.0,0.1565,0.3146772388059701,0.4012220149253731,0.1567518656716418,0.1273488805970149,0.666018567345,0.849654602948,0.369945812945,0.849259536161
81,Hard Tit For Tat,1.8327238806,0.7114365671641791,26.0,0.14775,0.2852388059701493,0.42619776119402986,0.17243283582089552,0.11613059701492538,0.720323366843,0.849064458321,0.46434617159,0.849950578588
82,Fortress4,1.82324626866,0.7552070895522388,9.0,0.8465,0.3780242537313432,0.3771828358208956,0.11115111940298501,0.1336417910447761,0.827795710596,0.738563025642,0.553059803236,0.794661256338
83,"DoubleCrosser: ('D', 'D')",1.81026119403,0.7692033582089552,18.0,0.152,0.3564664179104477,0.4127369402985076,0.13038992537313432,0.10040671641791042,0.817113926237,0.840092325528,0.538149213674,0.674701048232
84,Desperate,1.79559701493,0.7522425373134328,10.0,0.4965,0.3655988805970149,0.3866436567164179,0.11166791044776124,0.136089552238806,0.848400998817,0.850016853739,0.848118652221,0.152836841566
85,"BackStabber: ('D', 'D')",1.76630597015,0.7854253731343284,16.0,0.159,0.36484514925373124,0.420580223880597,0.11492350746268655,0.09965111940298509,0.82658852219,0.841158757114,0.562842917936,0.693800155422
86,Handshake,1.74208955224,0.7584850746268657,17.0,0.146,0.34447574626865674,0.41400932835820903,0.1218544776119403,0.11966044776119401,0.810474373037,0.827798480274,0.571277529717,0.656613309213
87,Davis: 10,1.73212686567,0.7967798507462687,15.0,0.14275,0.3733880597014926,0.4233917910447761,0.1010485074626866,0.10217164179104483,0.83601196187,0.839660914482,0.612677440964,0.654862455141
88,NMWE Stochastic: 47 players,1.69473880597,0.790955223880597,13.0,0.1415,0.3651679104477611,0.4257873134328359,0.09781529850746266,0.11122947761194031,0.808033889047,0.777128002087,0.750107192648,0.766779628081
89,Predator,1.68455223881,0.7819272388059701,18.0,0.158,0.35309514925373114,0.42883208955223906,0.10292723880597016,0.11514552238805968,0.72712914469,0.840256384279,0.704069274269,0.843423924157
90,Revised Downing: True,1.63970149254,0.8141772388059701,10.0,0.14125,0.37238246268656716,0.4417947761194031,0.08388432835820893,0.10193843283582084,0.841973898548,0.848403204159,0.737358235284,0.669702759946
91,NMWE Memory One: 30 players,1.63865671642,0.8121585820895523,10.5,0.15,0.36959888059701484,0.4425597014925372,0.08702425373134329,0.1008171641791045,0.822501130817,0.798986129769,0.757546778979,0.801643404486
92,Fool Me Once,1.63324626866,0.8226884328358209,10.0,0.15025,0.3725764925373134,0.45011194029850743,0.08522761194029853,0.09208395522388059,0.840834401971,0.847459556124,0.691599496942,0.790194130395
93,Meta Winner Stochastic: 47 players,1.60694029851,0.824080223880597,9.0,0.14775,0.372266791044776,0.4518134328358211,0.07859141791044774,0.0973283582089552,0.832739630034,0.825404376592,0.823696927973,0.817879555628
94,NMWE Long Memory: 95 players,1.58805970149,0.83775,8.0,0.1455,0.3764664179104477,0.4612835820895523,0.07358395522388057,0.08866604477611942,0.84773545561,0.845670653818,0.785293206839,0.848122803286
95,Nice Meta Winner Ensemble: 173 players,1.5772761194,0.8356473880597015,8.0,0.158,0.37577425373134327,0.4598731343283582,0.07296082089552243,0.09139179104477616,0.843067519434,0.843298978566,0.788073346523,0.845271906012
96,Grudger,1.57119402985,0.8401492537313433,7.0,0.1485,0.3750410447761194,0.46510820895522403,0.07164365671641791,0.0882070895522388,0.847120488636,0.848899318138,0.788564196073,0.847944219097
97,Meta Winner Long Memory: 95 players,1.56235074627,0.844723880597015,6.5,0.142,0.3783880597014924,0.4663358208955225,0.06772947761194029,0.08754664179104474,0.849517059533,0.851119401541,0.849088825005,0.849967704869
98,Meta Winner: 173 players,1.56014925373,0.8436175373134328,6.0,0.1465,0.3767985074626866,0.46681902985074614,0.068544776119403,0.0878376865671642,0.848671931582,0.849035292369,0.847596328487,0.847476218727
99,CollectiveStrategy,1.55805970149,0.8428190298507463,6.0,0.15025,0.37614179104477624,0.4666772388059702,0.06920149253731343,0.0879794776119403,0.849653484747,0.847674612689,0.837399254104,0.848347002627
100,Defector,1.54305970149,0.8487313432835821,4.0,0.85125,0.37542350746268655,0.47330783582089553,0.06640485074626865,0.08486380597014924,0.849563017666,0.847725211154,0.85017949321,0.849022490955
